"RepName","GapHeight","Subject","Behavior","Join","Leave","tstart_j","tstop_j","tstart_l","tstop_l","maxSliceR","Extend","SliceR_start_j","SliceR_stop_j","SliceR_start_l","SliceR_stop_l","gaplength_j","gaplength_latency","gaplength_l","latency_tojoin","traf_join_down","traf_join_up","time_spent","traf_leave_down","traf_leave_up"
"50_S5_T2","50","A15","Extension",1,0,132.651,133.901,NA,NA,5858,0,2943,2973,NA,NA,33.2801112903226,33.2801112903226,NA,1.25,0.8,0,NA,NA,NA
"50_S5_T2","50","A16","Pausing",1,1,132.675,134.401,134.401,140.348,5858,0,2944,2985,2985,3128,33.2852257142857,33.2852257142857,32.49630625,1.726,0.579374275782156,0,5.947,0.336304018833025,0.168152009416512
"50_S5_T2","50","A16","Extension",1,1,132.675,134.401,NA,NA,5858,0,2944,2985,NA,NA,33.2852257142857,33.2852257142857,NA,1.726,0.579374275782156,0,NA,NA,NA
"50_S5_T2","50","A17","ChainBottom",0,0,134.151,141.775,NA,NA,5858,0,2979,3162,NA,NA,32.0895701630435,32.0895701630435,NA,7.624,0.262329485834208,0.131164742917104,NA,NA,NA
"50_S5_T2","50","A17","Extension",0,0,134.151,141.775,NA,NA,5858,0,2979,3162,NA,NA,32.0895701630435,32.0895701630435,NA,7.624,0.262329485834208,0.131164742917104,NA,NA,NA
"50_S5_T2","50","A18","Pausing",1,0,135.275,137.676,137.676,181.041666666667,5858,0,3006,3064,3064,4105,32.4409252542373,32.4409252542373,26.1765156621881,2.40099999999998,0,0.416493127863393,43.3656666666667,0.230597169804069,0.161418018862848
"50_S5_T2","50","A18","Extension",1,0,135.275,137.676,NA,NA,5858,0,3006,3064,NA,NA,32.4409252542373,32.4409252542373,NA,2.40099999999998,0,0.416493127863393,NA,NA,NA
"50_S5_T2","50","A19","Pausing",1,1,138.351,145.125,145.125,162.2,5858,0,3080,3243,3243,3652,30.2971141463415,30.2971141463415,25.9695485609756,6.774,0,0.295246530853262,17.075,0.234260614934114,0.0585651537335286
"50_S5_T2","50","A19","Extension",1,1,138.351,145.125,NA,NA,5858,0,3080,3243,NA,NA,30.2971141463415,30.2971141463415,NA,6.774,0,0.295246530853262,NA,NA,NA
"50_S5_T2","50","A22","Pausing",1,1,148.605,154.704,154.704,159.177,5858,0,3326,3472,3472,3580,26.675687755102,26.675687755102,24.2410171559633,6.09900000000002,0.327922610263977,0.163961305131988,4.47299999999998,0,0
"50_S5_T2","50","A22","Extension",1,1,148.605,154.704,NA,NA,5858,0,3326,3472,NA,NA,26.675687755102,26.675687755102,NA,6.09900000000002,0.327922610263977,0.163961305131988,NA,NA,NA
"50_S5_T2","50","A20","Pausing",1,0,148.726,150.276,150.276,204.125,5858,0,3329,3366,3366,4659,28.1397831578947,28.1397831578947,23.3465833307573,1.55000000000001,0,0,53.849,0.241415810878568,0.185704469906591
"50_S5_T2","50","A20","Extension",1,0,148.726,150.276,NA,NA,5858,0,3329,3366,NA,NA,28.1397831578947,28.1397831578947,NA,1.55000000000001,0,0,NA,NA,NA
"50_S5_T2","50","A21","ChainBottom",0,0,151.55,165.701,NA,NA,5858,1,3397,3736,NA,NA,24.5260791764706,24.5260791764706,NA,14.151,0.141332768002261,0.0706663840011307,NA,NA,NA
"50_S5_T2","50","A21","Extension",0,0,151.55,156.725,156.725,157.5,5858,1,3397,3521,3521,3540,25.23052456,25.23052456,24.280369,5.17499999999998,0,0,0.775000000000006,0,0
"50_S5_T2","50","A21","Extension",0,0,157.5,161.626,161.626,164.525,5858,1,3540,3639,3639,3708,23.9838343,23.9838343,24.0779592857143,4.126,0.242365487154629,0,2.899,0.34494653328734,0.34494653328734
"50_S5_T2","50","A23","Pausing",1,0,160.475,162.051,162.051,237.875,5858,0,3611,3649,3649,5469,23.9440712820513,23.9440712820513,19.455228605162,1.57599999999999,0,0,75.824,0.250580291200675,0.158261236547795
"50_S5_T2","50","A23","Extension",1,0,160.475,162.051,NA,NA,5858,0,3611,3649,NA,NA,23.9440712820513,23.9440712820513,NA,1.57599999999999,0,0,NA,NA,NA
"50_S5_T2","50","A24","Pausing",1,0,163.051,169.551,169.551,209.5,5858,0,3673,3829,3829,4788,24.6915593630573,24.6915593630573,21.6614814583333,6.5,0.307692307692308,0.153846153846154,39.949,0.225287241232571,0.200255325540064
"50_S5_T2","50","A24","Extension",1,0,163.051,169.551,NA,NA,5858,0,3673,3829,NA,NA,24.6915593630573,24.6915593630573,NA,6.5,0.307692307692308,0.153846153846154,NA,NA,NA
"50_S5_T2","50","A26","Pausing",1,1,166.251,179.025,179.025,190.151,5858,0,3750,4056,4056,4323,25.0618802605863,25.0618802605863,21.9686665298507,12.774,0.156568028808517,0.156568028808517,11.126,0.269638684163221,0.269638684163221
"50_S5_T2","50","A26","Extension",1,1,166.251,179.025,NA,NA,5858,0,3750,4056,NA,NA,25.0618802605863,25.0618802605863,NA,12.774,0.156568028808517,0.156568028808517,NA,NA,NA
"50_S5_T2","50","A25","ChainBottom",0,0,166.8,174.051,NA,NA,5858,0,3763,3937,NA,NA,25.2001751428571,25.2001751428571,NA,7.25099999999998,0,0.137912012136258,NA,NA,NA
"50_S5_T2","50","A25","Extension",0,0,166.8,174.051,NA,NA,5858,0,3763,3937,NA,NA,25.2001751428571,25.2001751428571,NA,7.25099999999998,0,0.137912012136258,NA,NA,NA
"50_S5_T2","50","A27","ChainBottom",0,0,178.476,183.926,NA,NA,5858,0,4043,4174,NA,NA,22.4466961363636,22.4466961363636,NA,5.44999999999999,0.366972477064221,0.18348623853211,NA,NA,NA
"50_S5_T2","50","A27","Extension",0,0,178.476,183.926,NA,NA,5858,0,4043,4174,NA,NA,22.4466961363636,22.4466961363636,NA,5.44999999999999,0.366972477064221,0.18348623853211,NA,NA,NA
"50_S5_T2","50","A28","ChainBottom",0,0,181.001,186.025,NA,NA,5858,0,4104,4224,NA,NA,21.8062361157025,21.8062361157025,NA,5.024,0.199044585987261,0.398089171974522,NA,NA,NA
"50_S5_T2","50","A28","Extension",0,0,181.001,186.025,NA,NA,5858,0,4104,4224,NA,NA,21.8062361157025,21.8062361157025,NA,5.024,0.199044585987261,0.398089171974522,NA,NA,NA
"50_S5_T2","50","A30","ChainBottom",0,0,183.301,183.825,NA,NA,5858,0,4159,4171,NA,NA,21.6789,21.6789,NA,0.524000000000001,0,0,NA,NA,NA
"50_S5_T2","50","A30","Extension",0,0,183.301,183.825,NA,NA,5858,0,4159,4171,NA,NA,21.6789,21.6789,NA,0.524000000000001,0,0,NA,NA,NA
"50_S5_T2","50","A31","ChainBottom",0,0,187.751,192.851,NA,NA,5858,1,4266,4388,NA,NA,21.9854528455285,21.9854528455285,NA,5.09999999999999,0,0,NA,NA,NA
"50_S5_T2","50","A31","Extension",0,0,187.751,189.251,189.251,189.854,5858,1,4266,4302,4302,4316,21.6663475675676,21.6663475675676,21.6530933333333,1.5,0,0,0.603000000000009,0,0
"50_S5_T2","50","A32","Pausing",1,0,193.826,195.201,195.201,240.041666666667,5858,0,4411,4444,4444,5521,22.7309676470588,22.7309676470588,16.1512990445269,1.375,0.727272727272727,0.727272727272727,44.8406666666667,0.245313034299222,0.0669035548088788
"50_S5_T2","50","A32","Extension",1,0,193.826,195.201,NA,NA,5858,0,4411,4444,NA,NA,22.7309676470588,22.7309676470588,NA,1.375,0.727272727272727,0.727272727272727,NA,NA,NA
"50_S5_T2","50","A33","Pausing",1,0,195.075,196.151,196.151,240.166666666667,5858,0,4441,4467,4467,5524,22.6051314814815,22.6051314814815,16.0007771077505,1.07600000000002,0,0,44.0156666666666,0.249911016531993,0.0681575499632707
"50_S5_T2","50","A33","Extension",1,0,195.075,196.151,NA,NA,5858,0,4441,4467,NA,NA,22.6051314814815,22.6051314814815,NA,1.07600000000002,0,0,NA,NA,NA
"50_S5_T2","50","A34","ChainBottom",0,0,196.325,204.95,NA,NA,5858,1,4471,4678,NA,NA,20.0205997115385,20.0205997115385,NA,8.625,0.115942028985507,0,NA,NA,NA
"50_S5_T2","50","A34","Extension",0,0,196.325,200.402,200.402,202.227,5858,1,4471,4569,4569,4613,21.507628989899,21.507628989899,19.7432862222222,4.077,0,0,1.82500000000002,0,0
"50_S5_T2","50","A35","Pausing",1,0,202.55,204.626,204.626,251.791666666667,5858,0,4621,4671,4671,5803,17.9898441176471,17.9898441176471,13.4399762135922,2.07599999999999,0,0,47.1656666666667,0.296826081118328,0.0636055888110702
"50_S5_T2","50","A35","Extension",1,0,202.55,204.626,NA,NA,5858,0,4621,4671,NA,NA,17.9898441176471,17.9898441176471,NA,2.07599999999999,0,0,NA,NA,NA
"50_S5_T2","50","A36","ChainBottom",0,0,207.454,209.551,NA,NA,5858,1,4738,4789,NA,NA,15.6204226923077,15.6204226923077,NA,2.09699999999998,0,0,NA,NA,NA
"50_S5_T2","50","A36","Extension",0,0,207.454,207.801,207.801,209.226,5858,1,4738,4747,4747,4781,15.701716,15.701716,15.646416,0.34699999999998,0,0,1.42500000000001,0,0
"50_S5_T2","50","A37","ChainBottom",0,0,210.876,223.776,NA,NA,5858,1,4821,5130,NA,NA,14.607534483871,14.607534483871,NA,12.9,0.0775193798449612,0,NA,NA,NA
"50_S5_T2","50","A37","Extension",0,0,210.876,212.901,212.901,214.002,5858,1,4821,4869,4869,4896,15.1752320408163,15.1752320408163,14.8129960714286,2.02500000000001,0.493827160493826,0,1.101,0,0
"50_S5_T2","50","A37","Extension",0,0,214.002,214.801,214.801,215.625,5858,1,4896,4915,4915,4935,15.0784515,15.0784515,14.8765942857143,0.798999999999978,0,0,0.824000000000012,0,0
"50_S5_T2","50","A38","Pausing",1,0,212.001,212.927,212.927,254.04,5858,0,4848,4870,4870,5856,15.1415704347826,15.1415704347826,12.6002929989868,0.925999999999988,0,0,41.113,0.267555274487388,0.0243232067715808
"50_S5_T2","50","A38","Extension",1,0,212.001,212.927,NA,NA,5858,0,4848,4870,NA,NA,15.1415704347826,15.1415704347826,NA,0.925999999999988,0,0,NA,NA,NA
"50_S5_T2","50","A39","Pausing",1,0,231.702,232.553,232.553,253.333333333333,5858,0,5320,5341,5341,5840,15.63978,15.63978,10.70891294,0.850999999999999,1.17508813160987,0,20.7803333333333,0.433101811007202,0
"50_S5_T2","50","A39","Extension",1,0,231.702,232.553,NA,NA,5858,0,5320,5341,NA,NA,15.63978,15.63978,NA,0.850999999999999,1.17508813160987,0,NA,NA,NA
"50_S5_T2","50","A40","Pausing",1,0,232.278,236.25,236.25,253.791666666667,5858,1,5334,5430,5430,5851,15.7411493814433,15.7411493814433,9.51002199052132,3.97200000000001,0.755287009063442,0,17.5416666666667,0.342042755344418,0
"50_S5_T2","50","A40","Extension",1,0,232.278,233.201,233.201,236.25,5858,1,5334,5356,5356,5430,15.63978,15.63978,15.7708844,0.923000000000002,0,0,3.04900000000001,0.983929157100687,0
"50_S5_T2","50","A42","Pausing",1,0,233.553,234.778,234.778,253.125,5858,0,5365,5394,5394,5835,15.768821,15.768821,10.1659264705882,1.22499999999999,0.816326530612249,0,18.347,0.381533765738268,0
"50_S5_T2","50","A42","Extension",1,0,233.553,234.778,NA,NA,5858,0,5365,5394,NA,NA,15.768821,15.768821,NA,1.22499999999999,0.816326530612249,0,NA,NA,NA
"50_S5_T2","50","A43","Pausing",1,0,234.625,240.376,240.376,254.04,5858,1,5391,5529,5529,5856,14.3118623021583,14.3118623021583,8.17018908536586,5.751,0.347765605981568,0,13.664,0.36592505854801,0
"50_S5_T2","50","A43","Extension",1,0,234.625,237.751,237.751,240.376,5858,1,5391,5466,5466,5529,15.1894930263158,15.1894930263158,13.26501953125,3.126,0.319897632757517,0,2.625,0.380952380952381,0
"50_S5_T2","50","A44","ChainBottom",0,0,235.728,254.04,NA,NA,5858,1,5417,5856,NA,NA,9.64763922727273,9.64763922727273,NA,18.312,0.327653997378768,0,NA,NA,NA
"50_S5_T2","50","A44","Extension",0,0,235.728,238.825,238.825,239.826,5858,1,5417,5491,5491,5515,14.4907972,14.4907972,13.1405104,3.09699999999998,0.322893122376495,0,1.001,0,0
"50_S5_T2","50","A45","Pausing",1,0,237.876,241.301,241.301,254.04,5858,0,5469,5551,5551,5856,12.8636856626506,12.8636856626506,7.90313385620915,3.42499999999998,0,0,12.739,0.392495486301907,0
"50_S5_T2","50","A45","Extension",1,0,237.876,241.301,NA,NA,5858,0,5469,5551,NA,NA,12.8636856626506,12.8636856626506,NA,3.42499999999998,0,0,NA,NA,NA
"50_S5_T2","50","A46","Pausing",1,0,243.05,249.901,249.901,254.04,5858,1,5593,5757,5757,5856,8.05497903030303,8.05497903030303,6.2837846,6.851,0.437892278499489,0,4.13899999999998,0.24160425223484,0
"50_S5_T2","50","A46","Extension",1,0,243.05,244.676,244.676,248.426,5858,1,5593,5632,5632,5722,9.213533,9.213533,7.76118362637363,1.62599999999998,0,0,3.75,0.533333333333333,0
"50_S5_T2","50","A47","ChainBottom",0,0,245.801,252.951,NA,NA,5858,1,5659,5830,NA,NA,7.12801965116279,7.12801965116279,NA,7.15000000000001,0.419580419580419,0,NA,NA,NA
"50_S5_T2","50","A47","Extension",0,0,245.801,249.076,249.076,252.926,5858,1,5659,5737,5737,5830,7.59545696202532,7.59545696202532,6.73923904255319,3.27500000000001,0.305343511450381,0,3.84999999999999,0.51948051948052,0
"50_S5_T2","50","A50","ChainBottom",0,0,247.775,254.04,NA,NA,5858,0,5706,5856,NA,NA,6.70210324503311,6.70210324503311,NA,6.26499999999999,0.319233838786912,0,NA,NA,NA
"50_S5_T2","50","A50","Extension",0,0,247.775,254.04,NA,NA,5858,0,5706,5856,NA,NA,6.70210324503311,6.70210324503311,NA,6.26499999999999,0.319233838786912,0,NA,NA,NA
"50_S5_T2","50","A48","Pausing",1,0,249.1,249.201,249.201,254.04,5858,0,5738,5740,5740,5856,7.51019,7.51019,6.46198025641026,0.100999999999999,0,0,4.839,0.206654267410622,0
"50_S5_T2","50","A48","Extension",1,0,249.1,249.201,NA,NA,5858,0,5738,5740,NA,NA,7.51019,7.51019,NA,0.100999999999999,0,0,NA,NA,NA
"50_S5_T2","50","A49","ChainBottom",0,0,250.901,254.04,NA,NA,5858,0,5781,5856,NA,NA,6.0289352631579,6.0289352631579,NA,3.13899999999998,0,0,NA,NA,NA
"50_S5_T2","50","A49","Extension",0,0,250.901,254.04,NA,NA,5858,0,5781,5856,NA,NA,6.0289352631579,6.0289352631579,NA,3.13899999999998,0,0,NA,NA,NA
"50_S5_T3","50","A1","ChainBottom",0,0,22.735,24.245,NA,NA,3482,0,305,341,NA,NA,39.5460785945946,39.5460785945946,NA,1.51,0,0,NA,NA,NA
"50_S5_T3","50","A1","Extension",0,0,22.735,24.245,NA,NA,3482,0,305,341,NA,NA,39.5460785945946,39.5460785945946,NA,1.51,0,0,NA,NA,NA
"50_S5_T3","50","A3","Pausing",1,1,26.383,32.981,32.981,41.982,3482,0,393,551,551,767,38.3747535849057,38.3747535849057,36.7118363133641,6.598,0.151561079114883,0,9.001,0.111098766803689,0
"50_S5_T3","50","A3","Extension",1,1,26.383,32.981,NA,NA,3482,0,393,551,NA,NA,38.3747535849057,38.3747535849057,NA,6.598,0.151561079114883,0,NA,NA,NA
"50_S5_T3","50","A2","Pausing",1,1,26.982,27.732,27.732,47.751,3482,0,407,425,425,906,39.1138447368421,39.1138447368421,37.0420139419087,0.75,0,0,20.019,0.0499525450821719,0.0999050901643439
"50_S5_T3","50","A2","Extension",1,1,26.982,27.732,NA,NA,3482,0,407,425,NA,NA,39.1138447368421,39.1138447368421,NA,0.75,0,0,NA,NA,NA
"50_S5_T3","50","A4","ChainBottom",0,0,36.482,45.732,NA,NA,3482,0,635,857,NA,NA,36.3574090134529,36.3574090134529,NA,9.25,0,0.108108108108108,NA,NA,NA
"50_S5_T3","50","A4","Extension",0,0,36.482,45.732,NA,NA,3482,0,635,857,NA,NA,36.3574090134529,36.3574090134529,NA,9.25,0,0.108108108108108,NA,NA,NA
"50_S5_T3","50","A5","ChainBottom",0,0,54.728,55.987,NA,NA,3482,1,1073,1103,NA,NA,40.206982,40.206982,NA,1.259,0,0,NA,NA,NA
"50_S5_T3","50","A5","Extension",0,0,54.728,54.814,54.814,55.981,3482,1,1073,1075,1075,1103,40.206982,40.206982,40.206982,0.0859999999999985,0,0,1.167,0,0
"50_S5_T3","50","A6","ChainBottom",0,0,57.065,64.562,NA,NA,3482,0,1129,1309,NA,NA,40.7742347679558,40.7742347679558,NA,7.497,0.533546752034147,0,NA,NA,NA
"50_S5_T3","50","A6","Extension",0,0,57.065,64.562,NA,NA,3482,0,1129,1309,NA,NA,40.7742347679558,40.7742347679558,NA,7.497,0.533546752034147,0,NA,NA,NA
"50_S5_T3","50","A8","Pausing",1,0,59.144,75.647,75.647,86.75,3482,0,1179,1575,1575,1842,37.4914540403023,37.4914540403023,28.6403531343284,16.503,0.30297521662728,0.0605950433254559,11.103,0.180131495992074,0
"50_S5_T3","50","A8","Extension",1,0,59.144,75.647,NA,NA,3482,0,1179,1575,NA,NA,37.4914540403023,37.4914540403023,NA,16.503,0.30297521662728,0.0605950433254559,NA,NA,NA
"50_S5_T3","50","A7","ChainBottom",0,0,59.146,155.04,NA,NA,3482,1,1179,3480,NA,NA,19.4833243848827,19.4833243848827,NA,95.894,0.198135441216343,0.0312845433499489,NA,NA,NA
"50_S5_T3","50","A7","Extension",0,0,59.146,59.148,59.148,59.395,3482,1,1179,1179,1179,1185,41.539377,41.539377,41.539377,0.00200000000000244,0,0,0.247,4.04858299595142,0
"50_S5_T3","50","A9","Pausing",1,1,59.395,60.146,60.146,68.148,3482,0,1185,1203,1203,1395,41.5600022631579,41.5600022631579,39.2875839274611,0.750999999999998,0,0,8.002,0.249937515621095,0.124968757810547
"50_S5_T3","50","A9","Pausing",1,0,68.148,70.394,70.394,84.0416666666667,3482,0,1395,1449,1449,1777,36.4933763636364,36.4933763636364,31.6284819452888,2.24600000000001,0,0,13.6476666666667,0.219817795471753,0
"50_S5_T3","50","A9","Extension",1,1,59.395,60.146,NA,NA,3482,0,1185,1203,NA,NA,41.5600022631579,41.5600022631579,NA,0.750999999999998,0,0,NA,NA,NA
"50_S5_T3","50","A10","Pausing",1,0,62.727,67.396,67.396,82.7083333333333,3482,1,1265,1377,1377,1745,38.6304409292035,38.6304409292035,33.0535085636856,4.669,0.214178624973227,0.214178624973227,15.3123333333333,0.195920499814964,0
"50_S5_T3","50","A10","Extension",1,0,62.727,65.144,65.144,67.396,3482,1,1265,1323,1323,1377,39.4949533050847,39.4949533050847,37.7017938181818,2.41700000000001,0,0.41373603640877,2.252,0.444049733570161,0
"50_S5_T3","50","A11","Pausing",1,0,66.727,69.644,69.644,83.8333333333333,3482,0,1361,1431,1431,1772,36.893103943662,36.893103943662,31.9442525730994,2.917,0,0,14.1893333333333,0.211426423604586,0
"50_S5_T3","50","A11","Extension",1,0,66.727,69.644,NA,NA,3482,0,1361,1431,NA,NA,36.893103943662,36.893103943662,NA,2.917,0,0,NA,NA,NA
"50_S5_T3","50","A12","Pausing",1,0,72.477,75.227,75.227,86.75,3482,0,1499,1565,1565,1842,34.136921641791,34.136921641791,28.8057842805755,2.75,0,0,11.523,0.173565911654951,0
"50_S5_T3","50","A12","Extension",1,0,72.477,75.227,NA,NA,3482,0,1499,1565,NA,NA,34.136921641791,34.136921641791,NA,2.75,0,0,NA,NA,NA
"50_S5_T3","50","A13","Pausing",1,0,76.649,80.481,80.481,100.541666666667,3482,1,1599,1691,1691,2173,30.989773655914,30.989773655914,22.8533907246377,3.83199999999999,0.260960334029228,0,20.0606666666667,0.0996975839952145,0
"50_S5_T3","50","A13","Extension",1,0,76.649,78.479,78.479,80.481,3482,1,1599,1643,1643,1691,31.3748557777778,31.3748557777778,30.6354904081633,1.83,0.546448087431694,0,2.002,0,0
"50_S5_T3","50","A14","Pausing",1,1,77.892,82.143,82.143,92.392,3482,0,1629,1731,1731,1977,30.0584072815534,30.0584072815534,23.3672077732794,4.251,0,0,10.249,0,0
"50_S5_T3","50","A14","Pausing",1,0,92.392,94.895,94.895,127.5,3482,0,1977,2037,2037,2820,20.8750432786885,20.8750432786885,16.1551903826531,2.503,0.399520575309628,0,32.605,0.245361140929305,0.0306701426161632
"50_S5_T3","50","A14","Extension",1,1,77.892,82.143,NA,NA,3482,0,1629,1731,NA,NA,30.0584072815534,30.0584072815534,NA,4.251,0,0,NA,NA,NA
"50_S5_T3","50","A15","Pausing",1,1,94.147,98.894,98.894,113.311,3482,0,2019,2133,2133,2479,21.0695625217391,21.0695625217391,16.4291829106628,4.747,0.210659363808721,0,14.417,0.208087674273427,0
"50_S5_T3","50","A15","Extension",1,1,94.147,98.894,NA,NA,3482,0,2019,2133,NA,NA,21.0695625217391,21.0695625217391,NA,4.747,0.210659363808721,0,NA,NA,NA
"50_S5_T3","50","A16","Pausing",1,0,95.144,101.144,101.144,130.5,3482,0,2043,2187,2187,2892,20.8637397241379,20.8637397241379,14.5640928045326,6,0,0,29.356,0.238452105191443,0.0340645864559204
"50_S5_T3","50","A16","Extension",1,0,95.144,101.144,NA,NA,3482,0,2043,2187,NA,NA,20.8637397241379,20.8637397241379,NA,6,0,0,NA,NA,NA
"50_S5_T3","50","A17","Pausing",1,0,101.394,104.395,104.395,151.541666666667,3482,0,2193,2265,2265,3397,18.0812778082192,18.0812778082192,11.5884681906443,3.00099999999999,0.333222259246919,0,47.1466666666667,0.169683257918552,0.042420814479638
"50_S5_T3","50","A17","Extension",1,0,101.394,104.395,NA,NA,3482,0,2193,2265,NA,NA,18.0812778082192,18.0812778082192,NA,3.00099999999999,0.333222259246919,0,NA,NA,NA
"50_S5_T3","50","A18","Pausing",1,0,102.979,112.229,112.229,155.04,3482,1,2231,2453,2453,3480,15.2302837668161,15.2302837668161,10.5478480642023,9.25,0.108108108108108,0,42.811,0.186867861063745,0.0467169652659363
"50_S5_T3","50","A18","Extension",1,0,102.979,105.227,105.227,107.476,3482,1,2231,2285,2285,2339,16.8879287272727,16.8879287272727,15.9972923636364,2.248,0,0,2.249,0,0
"50_S5_T3","50","A18","Extension",1,0,107.476,108.73,108.73,110.48,3482,1,2339,2369,2369,2411,14.4641987096774,14.4641987096774,13.9983495348837,1.254,0,0,1.75,0.571428571428571,0
"50_S5_T3","50","A19","Pausing",1,0,109.227,112.145,112.145,155.04,3482,0,2381,2451,2451,3480,13.9056981690141,13.9056981690141,10.5543038543689,2.91799999999999,0,0,42.895,0.186501923301084,0.046625480825271
"50_S5_T3","50","A19","Extension",1,0,109.227,112.145,NA,NA,3482,0,2381,2451,NA,NA,13.9056981690141,13.9056981690141,NA,2.91799999999999,0,0,NA,NA,NA
"50_S5_T3","50","A20","Pausing",1,0,116.311,126.559,126.559,155.04,3482,0,2551,2797,2797,3480,14.8445125910931,14.8445125910931,8.49258608187134,10.248,0.195160031225605,0.0975800156128026,28.481,0.175555633580282,0.0351111267160563
"50_S5_T3","50","A20","Extension",1,0,116.311,126.559,NA,NA,3482,0,2551,2797,NA,NA,14.8445125910931,14.8445125910931,NA,10.248,0.195160031225605,0.0975800156128026,NA,NA,NA
"50_S5_T3","50","A21","Pausing",1,0,119.81,125.895,125.895,155.04,3482,0,2635,2781,2781,3480,14.8984059863946,14.8984059863946,8.58890955714286,6.08499999999999,0.164338537387017,0.164338537387017,29.145,0.171556013038257,0.0343112026076514
"50_S5_T3","50","A21","Extension",1,0,119.81,125.895,NA,NA,3482,0,2635,2781,NA,NA,14.8984059863946,14.8984059863946,NA,6.08499999999999,0.164338537387017,0.164338537387017,NA,NA,NA
"50_S5_T3","50","A23","ChainBottom",0,0,125.476,141.31,NA,NA,3482,0,2771,3151,NA,NA,9.5242480839895,9.5242480839895,NA,15.834,0.126310471138057,0,NA,NA,NA
"50_S5_T3","50","A23","Extension",0,0,125.476,141.31,NA,NA,3482,0,2771,3151,NA,NA,9.5242480839895,9.5242480839895,NA,15.834,0.126310471138057,0,NA,NA,NA
"50_S5_T3","50","A22","Pausing",1,0,126.979,128.978,128.978,155.04,3482,0,2807,2855,2855,3480,10.9422746938776,10.9422746938776,8.24690178913738,1.99900000000001,0,0,26.062,0.153480162688973,0.0383700406722431
"50_S5_T3","50","A22","Extension",1,0,126.979,128.978,NA,NA,3482,0,2807,2855,NA,NA,10.9422746938776,10.9422746938776,NA,1.99900000000001,0,0,NA,NA,NA
"50_S5_T3","50","A24","Pausing",1,0,133.23,146.396,146.396,155.04,3482,1,2957,3273,3273,3480,8.67725627760252,8.67725627760252,7.01805975961538,13.166,0.151906425641805,0.0759532128209023,8.64400000000001,0.11568718186025,0
"50_S5_T3","50","A24","Extension",1,0,141.81,144.062,144.062,145.061,3482,1,3163,3217,3217,3241,8.89213381818182,8.89213381818182,8.5304632,2.25200000000001,0,0,0.998999999999995,0,0
"50_S5_T3","50","A25","Pausing",1,0,145.227,151.23,151.23,155.04,3482,0,3245,3389,3389,3480,7.81221468965517,7.81221468965517,6.19597695652174,6.00299999999999,0.166583374979177,0,3.81,0.26246719160105,0
"50_S5_T3","50","A25","Extension",1,0,145.227,151.23,NA,NA,3482,0,3245,3389,NA,NA,7.81221468965517,7.81221468965517,NA,6.00299999999999,0.166583374979177,0,NA,NA,NA
"50_S5_T3","50","A27","ChainBottom",0,0,146.226,153.73,NA,NA,3482,0,3269,3449,NA,NA,7.22749701657459,7.22749701657459,NA,7.50399999999999,0.133262260127932,0,NA,NA,NA
"50_S5_T3","50","A27","Extension",0,0,146.226,153.73,NA,NA,3482,0,3269,3449,NA,NA,7.22749701657459,7.22749701657459,NA,7.50399999999999,0.133262260127932,0,NA,NA,NA
"50_S5_T3","50","A26","ChainBottom",0,0,152.229,155.04,NA,NA,3482,0,3413,3480,NA,NA,6.10066176470588,6.10066176470588,NA,2.81099999999998,0,0,NA,NA,NA
"50_S5_T3","50","A26","Extension",0,0,152.229,155.04,NA,NA,3482,0,3413,3480,NA,NA,6.10066176470588,6.10066176470588,NA,2.81099999999998,0,0,NA,NA,NA
"50_S5_T7","50","A1","Pausing",1,0,27.609,35.109,35.109,112.5,4154,0,422,602,602,2460,37.8673285082873,37.8673285082873,31.7919970683163,7.5,0.266666666666667,0,77.391,0.206742386065563,0.116292592161879
"50_S5_T7","50","A1","Extension",1,0,27.609,35.109,NA,NA,4154,0,422,602,NA,NA,37.8673285082873,37.8673285082873,NA,7.5,0.266666666666667,0,NA,NA,NA
"50_S5_T7","50","A2","Pausing",1,1,34.109,36.941,36.941,59.442,4154,0,578,646,646,1186,37.0410734782609,37.0410734782609,34.4501990573013,2.832,0.706214689265537,0,22.501,0.0888849384471801,0.17776987689436
"50_S5_T7","50","A2","Pausing",1,0,59.442,63.692,63.692,120.166666666667,4154,0,1186,1288,1288,2644,34.6876765048544,34.6876765048544,29.4735597052321,4.25,0.470588235294118,0,56.4746666666667,0.212484653886108,0.0885352724525451
"50_S5_T7","50","A2","Extension",1,1,34.109,36.941,NA,NA,4154,0,578,646,NA,NA,37.0410734782609,37.0410734782609,NA,2.832,0.706214689265537,0,NA,NA,NA
"50_S5_T7","50","A3","ChainBottom",0,0,34.851,38.856,NA,NA,4154,0,596,692,NA,NA,36.6991013402062,36.6991013402062,NA,4.005,0.249687890137328,0,NA,NA,NA
"50_S5_T7","50","A3","Extension",0,0,34.851,38.856,NA,NA,4154,0,596,692,NA,NA,36.6991013402062,36.6991013402062,NA,4.005,0.249687890137328,0,NA,NA,NA
"50_S5_T7","50","A4","ChainBottom",0,0,35.608,46.855,NA,NA,4154,0,614,884,NA,NA,35.072340701107,35.072340701107,NA,11.247,0.0889125989152663,0.0889125989152663,NA,NA,NA
"50_S5_T7","50","A4","Extension",0,0,35.608,46.855,NA,NA,4154,0,614,884,NA,NA,35.072340701107,35.072340701107,NA,11.247,0.0889125989152663,0.0889125989152663,NA,NA,NA
